Thesis project provisory header
IAGA CODE VSS
Latitude -22.4
Longitude -43.65
Elevation 457.0
Data denoise: No
External field reduction: No
CHAOS model correction: Yes

Date	VSSX	VSSY	VSSZ
2012-07-25 11:59:30	17143.802	-7008.142	-14174.505
2012-07-26 11:59:30	17149.006	-7009.416	-14174.212
2012-07-27 11:59:30	17150.999	-7009.205	-14174.193
2012-07-28 11:59:30	17147.12	-7009.324	-14178.346
2012-07-29 11:59:30	17149.916	-7007.454	-14176.94
2012-07-30 11:59:30	17146.307	-7008.218	-14174.916
2012-07-31 11:59:30	17145.303	-7011.896	-14178.161
2012-08-01 11:59:30	17148.293	-7006.971	-14175.406
2012-08-02 11:59:30	17148.221	-7008.504	-14176.965
2012-08-03 11:59:30	17151.216	-7006.945	-14176.85
2012-08-04 11:59:30	17148.003	-7006.206	-14172.815
2012-08-05 11:59:30	17147.184	-7007.164	-14177.449
2012-08-06 11:59:30	17143.367	-7009.849	-14181.577
2012-08-07 11:59:30	17145.62	-7004.838	-14179.257
2012-08-08 11:59:30	17145.329	-7006.421	-14183.641
2012-08-09 11:59:30	17146.552	-7007.859	-14180.207
2012-08-10 11:59:30	17147.903	-7005.34	-14178.577
2012-08-11 11:59:30	17144.99	-7004.999	-14179.977
2012-08-12 11:59:30	17145.49	-7005.903	-14180.134
2012-08-13 11:59:30	17145.106	-7003.408	-14182.515
2012-08-14 11:59:30	17145.397	-7004.514	-14181.311
2012-08-15 11:59:30	17144.126	-7003.276	-14181.332
2012-08-16 11:59:30	17140.86	-7004.724	-14179.665
2012-08-17 11:59:30	17146.826	-7006.76	-14178.743
2012-08-18 11:59:30	17147.299	-7007.951	-14183.05
2012-08-19 11:59:30	17149.237	-7008.853	-14180.652
2012-08-20 11:59:30	17142.543	-7004.087	-14183.986
2012-08-21 11:59:30	17146.228	-7002.621	-14178.622
2012-08-22 11:59:30	17147.802	-7008.689	-14181.871
2012-08-23 11:59:30	17150.899	-7003.407	-14188.16
2012-08-24 11:59:30	17145.888	-7007.343	-14185.077
2012-08-25 11:59:30	17150.896	-7004.742	-14188.003
2012-08-26 11:59:30	17141.559	-7002.954	-14187.966
2012-08-27 11:59:30	17141.955	-7007.027	-14185.874
2012-08-28 11:59:30	17141.763	-7007.845	-14182.665
2012-08-29 11:59:30	17144.035	-7009.425	-14182.507
2012-08-30 11:59:30	17143.031	-7007.826	-14184.895
2012-08-31 11:59:30	17143.298	-7010.242	-14187.48
2012-09-01 11:59:30	17143.054	-7007.994	-14188.486
2012-09-02 11:59:30	17143.934	-7008.796	-14190.567
2012-09-03 11:59:30	17151.637	-7004.435	-14191.606
2012-09-04 11:59:30	17141.954	-7007.543	-14186.874
2012-09-05 11:59:30	17140.493	-7013.117	-14188.535
2012-09-06 11:59:30	17138.765	-7005.639	-14187.787
2012-09-07 11:59:30	17140.21	-7002.53	-14190.83
2012-09-08 11:59:30	17143.439	-7006.765	-14189.383
2012-09-09 11:59:30	17142.377	-7003.524	-14188.788
2012-09-10 11:59:30	17141.199	-7008.333	99999.0
2012-09-11 11:59:30	17142.781	-7003.538	99999.0
2012-09-12 11:59:30	17141.759	-7009.184	-14188.099
2012-09-13 11:59:30	17141.896	-7007.402	-14187.21
2012-09-14 11:59:30	17140.348	-7007.887	-14193.075
2012-09-15 11:59:30	17143.536	-7004.34	-14188.471
2012-09-16 11:59:30	17136.78	-7006.774	-14193.683
2012-09-17 11:59:30	17139.43	-7006.449	-14187.896
2012-09-18 11:59:30	17143.297	-7007.554	-14190.033
2012-09-19 11:59:30	17139.926	-7005.81	-14191.092
2012-09-20 11:59:30	17143.726	-7002.008	-14188.703
2012-09-21 11:59:30	17141.945	-7004.439	-14189.624
2012-09-22 11:59:30	17134.367	-7004.403	-14192.996
2012-09-23 11:59:30	17138.615	-7004.244	-14189.634
2012-09-24 11:59:30	17138.84	-7004.081	-14192.536
2012-09-25 11:59:30	17143.113	-7008.149	-14184.368
2012-09-26 11:59:30	17142.522	-7006.277	-14186.689
2012-09-27 11:59:30	17141.553	-7006.679	-14188.725
2012-09-28 11:59:30	17142.94	-7004.127	-14189.988
2012-09-29 11:59:30	17143.767	-7011.327	-14191.352
2012-09-30 11:59:30	17142.506	-7010.269	-14199.479
2012-10-01 11:59:30	17135.892	-7014.994	-14199.653
2012-10-02 11:59:30	17137.6	-7003.545	-14195.994
2012-10-03 11:59:30	17137.9	-7002.876	-14186.003
2012-10-04 11:59:30	17135.83	-7003.388	-14191.306
2012-10-05 11:59:30	17136.312	-7006.784	-14193.395
2012-10-06 11:59:30	17138.177	-7006.846	-14192.902
2012-10-07 11:59:30	17134.735	-7006.044	-14194.884
2012-10-08 11:59:30	99999.0	99999.0	99999.0
2012-10-09 11:59:30	17144.172	-7007.655	-14196.786
2012-10-10 11:59:30	99999.0	99999.0	99999.0
2012-10-11 11:59:30	17129.487	-7006.116	-14190.979
2012-10-12 11:59:30	17136.288	-7008.51	-14193.445
2012-10-13 11:59:30	17134.786	-7007.884	-14196.743
2012-10-14 11:59:30	17138.137	-7007.077	-14196.38
2012-10-15 11:59:30	17131.526	-7008.674	-14197.862
2012-10-16 11:59:30	17137.905	-7007.658	-14195.339
2012-10-17 11:59:30	17140.13	-7004.839	-14195.468
2012-10-18 11:59:30	17137.442	-7011.522	-14201.283
2012-10-19 11:59:30	17132.55	-7005.339	-14198.91
2012-10-20 11:59:30	17132.77	-7012.482	-14197.172
2012-10-21 11:59:30	17134.098	-7013.206	-14194.882
2012-10-22 11:59:30	17136.994	-7005.747	-14199.341
2012-10-23 11:59:30	17135.818	-7004.489	-14199.907
2012-10-24 11:59:30	99999.0	99999.0	99999.0
2012-10-25 11:59:30	17138.68	-7014.008	-14197.701
2012-10-26 11:59:30	17135.215	-7008.271	-14197.724
2012-10-27 11:59:30	17133.409	-7011.201	-14201.908
2012-10-28 11:59:30	17129.121	-7009.25	-14204.464
2012-10-29 11:59:30	17129.965	-7006.11	-14199.565
2012-10-30 11:59:30	17133.185	-7004.554	-14200.315
2012-10-31 11:59:30	17134.084	-7005.162	-14199.395
2012-11-01 11:59:30	99999.0	99999.0	99999.0
2012-11-02 11:59:30	99999.0	99999.0	99999.0
2012-11-03 11:59:30	99999.0	99999.0	99999.0
2012-11-04 11:59:30	99999.0	99999.0	99999.0
2012-11-05 11:59:30	99999.0	99999.0	99999.0
2012-11-06 11:59:30	99999.0	99999.0	99999.0
2012-11-07 11:59:30	99999.0	99999.0	99999.0
2012-11-08 11:59:30	99999.0	99999.0	99999.0
2012-11-09 11:59:30	99999.0	99999.0	99999.0
2012-11-10 11:59:30	99999.0	99999.0	99999.0
2012-11-11 11:59:30	99999.0	99999.0	99999.0
2012-11-12 11:59:30	99999.0	99999.0	99999.0
2012-11-13 11:59:30	99999.0	99999.0	99999.0
2012-11-14 11:59:30	99999.0	99999.0	99999.0
2012-11-15 11:59:30	99999.0	99999.0	99999.0
2012-11-16 11:59:30	99999.0	99999.0	99999.0
2012-11-17 11:59:30	99999.0	99999.0	99999.0
2012-11-18 11:59:30	99999.0	99999.0	99999.0
2012-11-19 11:59:30	99999.0	99999.0	99999.0
2012-11-20 11:59:30	99999.0	99999.0	99999.0
2012-11-21 11:59:30	99999.0	99999.0	99999.0
2012-11-22 11:59:30	99999.0	99999.0	99999.0
2012-11-23 11:59:30	99999.0	99999.0	99999.0
2012-11-24 11:59:30	99999.0	99999.0	99999.0
2012-11-25 11:59:30	99999.0	99999.0	99999.0
2012-11-26 11:59:30	99999.0	99999.0	99999.0
2012-11-27 11:59:30	99999.0	99999.0	99999.0
2012-11-28 11:59:30	99999.0	99999.0	99999.0
2012-11-29 11:59:30	99999.0	99999.0	99999.0
2012-11-30 11:59:30	99999.0	99999.0	99999.0
2012-12-01 11:59:30	99999.0	99999.0	99999.0
2012-12-02 11:59:30	99999.0	99999.0	99999.0
2012-12-03 11:59:30	99999.0	99999.0	99999.0
2012-12-04 11:59:30	99999.0	99999.0	99999.0
2012-12-05 11:59:30	99999.0	99999.0	99999.0
2012-12-06 11:59:30	99999.0	99999.0	99999.0
2012-12-07 11:59:30	99999.0	99999.0	99999.0
2012-12-08 11:59:30	99999.0	99999.0	99999.0
2012-12-09 11:59:30	99999.0	99999.0	99999.0
2012-12-10 11:59:30	99999.0	99999.0	99999.0
2012-12-11 11:59:30	99999.0	99999.0	99999.0
2012-12-12 11:59:30	99999.0	99999.0	99999.0
2012-12-13 11:59:30	99999.0	99999.0	99999.0
2012-12-14 11:59:30	99999.0	99999.0	99999.0
2012-12-15 11:59:30	99999.0	99999.0	99999.0
2012-12-16 11:59:30	99999.0	99999.0	99999.0
2012-12-17 11:59:30	99999.0	99999.0	99999.0
2012-12-18 11:59:30	99999.0	99999.0	99999.0
2012-12-19 11:59:30	99999.0	99999.0	99999.0
2012-12-20 11:59:30	99999.0	99999.0	99999.0
2012-12-21 11:59:30	99999.0	99999.0	99999.0
2012-12-22 11:59:30	99999.0	99999.0	99999.0
2012-12-23 11:59:30	99999.0	99999.0	99999.0
2012-12-24 11:59:30	99999.0	99999.0	99999.0
2012-12-25 11:59:30	99999.0	99999.0	99999.0
2012-12-26 11:59:30	99999.0	99999.0	99999.0
2012-12-27 11:59:30	99999.0	99999.0	99999.0
2012-12-28 11:59:30	99999.0	99999.0	99999.0
2012-12-29 11:59:30	99999.0	99999.0	99999.0
2012-12-30 11:59:30	99999.0	99999.0	99999.0
2012-12-31 11:59:30	99999.0	99999.0	99999.0
2013-01-01 11:59:30	99999.0	99999.0	99999.0
2013-01-02 11:59:30	99999.0	99999.0	99999.0
2013-01-03 11:59:30	17117.337	-7010.175	-14224.017
2013-01-04 11:59:30	17118.597	-7008.072	-14222.11
2013-01-05 11:59:30	17118.007	-7003.838	-14224.269
2013-01-06 11:59:30	17121.731	-7008.392	-14221.439
2013-01-07 11:59:30	17121.268	-7005.515	-14226.291
2013-01-08 11:59:30	17119.06	-7006.436	-14227.935
2013-01-09 11:59:30	17116.988	-7001.924	-14223.211
2013-01-10 11:59:30	17111.294	-7009.516	-14225.707
2013-01-11 11:59:30	17113.132	-7005.64	-14223.937
2013-01-12 11:59:30	17111.169	-6998.256	-14216.567
2013-01-13 11:59:30	17109.572	-7004.241	-14229.62
2013-01-14 11:59:30	17104.44	-7005.234	-14225.455
2013-01-15 11:59:30	17099.249	-7011.502	-14224.735
2013-01-16 11:59:30	17112.063	-7010.296	-14222.761
2013-01-17 11:59:30	17106.859	-7011.507	-14227.242
2013-01-18 11:59:30	17113.13	-7003.946	-14228.15
2013-01-19 11:59:30	17106.871	-7006.779	-14227.275
2013-01-20 11:59:30	17112.776	-7003.309	-14227.224
2013-01-21 11:59:30	17108.324	-7003.289	-14227.978
2013-01-22 11:59:30	17112.202	-6999.132	-14225.144
2013-01-23 11:59:30	17104.368	-7002.118	-14224.424
2013-01-24 11:59:30	17109.144	-7003.768	-14225.669
2013-01-25 11:59:30	99999.0	99999.0	99999.0
2013-01-26 11:59:30	17109.243	-6999.376	-14233.042
2013-01-27 11:59:30	17104.975	-7001.747	-14226.492
2013-01-28 11:59:30	17108.661	-7003.62	-14224.586
2013-01-29 11:59:30	17102.869	-7001.98	-14226.141
2013-01-30 11:59:30	17109.343	-7007.883	-14228.09
2013-01-31 11:59:30	17110.845	-7001.691	-14226.796
2013-02-01 11:59:30	99999.0	99999.0	99999.0
2013-02-02 11:59:30	17102.097	-7000.23	-14231.635
2013-02-03 11:59:30	17109.964	-7003.457	-14226.861
2013-02-04 11:59:30	17106.399	-7000.709	-14233.044
2013-02-05 11:59:30	17103.077	-7006.536	-14233.855
2013-02-06 11:59:30	17106.632	-6998.813	-14227.503
2013-02-07 11:59:30	17106.965	-7006.881	-14233.071
2013-02-08 11:59:30	17105.164	-7003.705	-14232.213
2013-02-09 11:59:30	17104.166	-7005.292	-14228.738
2013-02-10 11:59:30	17101.21	-7004.459	-14231.695
2013-02-11 11:59:30	17106.356	-7001.618	-14226.27
2013-02-12 11:59:30	17102.287	-7002.015	-14234.191
2013-02-13 11:59:30	17100.121	-7005.384	-14233.125
2013-02-14 11:59:30	17102.567	-7004.505	-14230.379
2013-02-15 11:59:30	17101.712	-7000.052	-14231.428
2013-02-16 11:59:30	17098.87	-7001.61	-14233.05
2013-02-17 11:59:30	17098.483	-7000.365	-14234.7
2013-02-18 11:59:30	17100.077	-7004.349	-14231.228
2013-02-19 11:59:30	17103.459	-7002.544	-14232.025
2013-02-20 11:59:30	17108.215	-7001.7	-14234.015
2013-02-21 11:59:30	17104.535	-7005.076	-14231.95
2013-02-22 11:59:30	17102.915	-7000.838	-14237.133
2013-02-23 11:59:30	17101.165	-6999.44	-14236.215
2013-02-24 11:59:30	17101.746	-7002.031	-14234.313
2013-02-25 11:59:30	17105.599	-7002.555	-14232.347
2013-02-26 11:59:30	17104.656	-7005.686	-14235.983
2013-02-27 11:59:30	17103.478	-7001.505	-14231.223
2013-02-28 11:59:30	17102.966	-7001.936	-14234.927
2013-03-01 11:59:30	17107.409	-6996.743	-14236.288
2013-03-02 11:59:30	17102.473	-7002.588	-14234.023
2013-03-03 11:59:30	17100.514	-7002.334	-14234.305
2013-03-04 11:59:30	17100.91	-7002.153	-14234.838
2013-03-05 11:59:30	99999.0	99999.0	99999.0
2013-03-06 11:59:30	17095.447	-7009.673	-14236.535
2013-03-07 11:59:30	17096.425	-7009.406	-14241.708
2013-03-08 11:59:30	17093.674	-7009.32	-14233.972
2013-03-09 11:59:30	17100.759	-7005.653	-14239.966
2013-03-10 11:59:30	17094.684	-7005.238	-14238.841
2013-03-11 11:59:30	17099.855	-7009.348	-14236.098
2013-03-12 11:59:30	17102.356	-7008.036	-14233.894
2013-03-13 11:59:30	17094.084	-7010.341	-14237.584
2013-03-14 11:59:30	17097.411	-7005.673	-14235.71
2013-03-15 11:59:30	17094.268	-7009.251	-14235.15
2013-03-16 11:59:30	17092.312	-7010.206	-14234.523
2013-03-17 11:59:30	17086.588	-7001.663	-14247.552
2013-03-18 11:59:30	17097.893	-7003.673	-14237.222
2013-03-19 11:59:30	17089.072	-7007.846	-14237.596
2013-03-20 11:59:30	17089.868	-7006.255	-14241.632
2013-03-21 11:59:30	17091.276	-7006.728	-14236.154
2013-03-22 11:59:30	17091.997	-7002.799	-14239.315
2013-03-23 11:59:30	17088.736	-7002.174	-14236.689
2013-03-24 11:59:30	17087.735	-7010.935	-14237.142
2013-03-25 11:59:30	17090.989	-7007.614	-14234.235
2013-03-26 11:59:30	17092.285	-7008.629	-14238.374
2013-03-27 11:59:30	17087.685	-7006.513	-14242.237
2013-03-28 11:59:30	17086.678	-7007.536	-14237.657
2013-03-29 11:59:30	17091.715	-7005.276	-14240.751
2013-03-30 11:59:30	17085.635	-7009.717	-14238.438
2013-03-31 11:59:30	17086.601	-7007.297	-14239.234
2013-04-01 11:59:30	17087.023	-7008.206	-14241.449
2013-04-02 11:59:30	17088.971	-7005.269	-14241.81
2013-04-03 11:59:30	17085.903	-7002.743	-14239.361
2013-04-04 11:59:30	17090.475	-7005.023	-14243.508
2013-04-05 11:59:30	17086.479	-7004.744	-14239.575
2013-04-06 11:59:30	17088.565	-7006.671	-14241.386
2013-04-07 11:59:30	17087.642	-7006.975	-14245.198
2013-04-08 11:59:30	17087.657	-7002.971	-14240.248
2013-04-09 11:59:30	99999.0	99999.0	99999.0
2013-04-10 11:59:30	17087.363	-7005.117	-14238.503
2013-04-11 11:59:30	17086.524	-7004.949	-14233.629
2013-04-12 11:59:30	17084.622	-7001.397	-14233.82
2013-04-13 11:59:30	17078.545	-7005.57	-14236.138
2013-04-14 11:59:30	17084.545	-7003.624	-14236.802
2013-04-15 11:59:30	17079.952	-7005.958	-14242.144
2013-04-16 11:59:30	17079.675	-6999.94	-14246.039
2013-04-17 11:59:30	17083.904	-7003.191	-14242.705
2013-04-18 11:59:30	17083.121	-7002.904	-14245.335
2013-04-19 11:59:30	17082.462	-7004.646	-14240.91
2013-04-20 11:59:30	17078.816	-7005.814	-14245.72
2013-04-21 11:59:30	17079.734	-7004.917	-14241.192
2013-04-22 11:59:30	17081.543	-7001.8	-14243.224
2013-04-23 11:59:30	17079.54	-7003.761	-14243.385
2013-04-24 11:59:30	17074.403	-7002.337	-14247.433
2013-04-25 11:59:30	17076.907	-7000.219	-14243.101
2013-04-26 11:59:30	17076.185	-7001.913	-14241.687
2013-04-27 11:59:30	17081.382	-7000.986	-14243.429
2013-04-28 11:59:30	17082.109	-7000.971	-14243.204
2013-04-29 11:59:30	17077.613	-7002.092	-14239.516
2013-04-30 11:59:30	17078.687	-7002.16	-14246.692
2013-05-01 11:59:30	17069.618	-6995.782	-14251.356
2013-05-02 11:59:30	17075.448	-7004.175	-14246.582
2013-05-03 11:59:30	17072.219	-7001.586	-14249.449
2013-05-04 11:59:30	17074.968	-6998.642	-14248.285
2013-05-05 11:59:30	17076.426	-6998.504	-14245.949
2013-05-06 11:59:30	17075.272	-6999.72	-14243.979
2013-05-07 11:59:30	99999.0	99999.0	99999.0
2013-05-08 11:59:30	17073.285	-7003.723	-14248.062
2013-05-09 11:59:30	17071.221	-7002.542	-14249.7
2013-05-10 11:59:30	17070.52	-6999.273	-14248.498
2013-05-11 11:59:30	17072.972	-7001.801	-14248.336
2013-05-12 11:59:30	17073.05	-6999.764	-14250.5
2013-05-13 11:59:30	17078.811	-7005.235	-14251.609
2013-05-14 11:59:30	99999.0	99999.0	99999.0
2013-05-15 11:59:30	99999.0	99999.0	99999.0
2013-05-16 11:59:30	17066.889	-7002.453	-14252.72
2013-05-17 11:59:30	17074.335	-7000.72	-14250.317
2013-05-18 11:59:30	17068.666	-7001.585	-14249.926
2013-05-19 11:59:30	17077.987	-7002.127	-14252.146
2013-05-20 11:59:30	17067.651	-6999.917	-14251.375
2013-05-21 11:59:30	17068.0	-7002.401	-14254.049
2013-05-22 11:59:30	17072.628	-7001.716	-14252.745
2013-05-23 11:59:30	17068.58	-6999.671	-14252.505
2013-05-24 11:59:30	17068.175	-6999.81	-14250.071
2013-05-25 11:59:30	17066.483	-7000.587	-14254.29
2013-05-26 11:59:30	17071.35	-7002.499	-14252.301
2013-05-27 11:59:30	17063.822	-6998.165	-14251.019
2013-05-28 11:59:30	17067.993	-7000.628	-14253.087
2013-05-29 11:59:30	17068.482	-6999.309	-14253.328
2013-05-30 11:59:30	17067.714	-6999.009	-14253.636
2013-05-31 11:59:30	17070.104	-7003.312	-14253.846
2013-06-01 11:59:30	17067.196	-7008.965	-14256.559
2013-06-02 11:59:30	17063.324	-6996.365	-14256.61
2013-06-03 11:59:30	17067.273	-6999.424	-14254.028
2013-06-04 11:59:30	99999.0	99999.0	99999.0
2013-06-05 11:59:30	17069.68	-7001.05	-14254.603
2013-06-06 11:59:30	99999.0	99999.0	99999.0
2013-06-07 11:59:30	99999.0	99999.0	99999.0
2013-06-08 11:59:30	17068.076	-7003.868	-14255.649
2013-06-09 11:59:30	17065.579	-7002.878	-14258.347
2013-06-10 11:59:30	17070.932	-7005.556	-14258.285
2013-06-11 11:59:30	17066.078	-7000.404	-14256.888
2013-06-12 11:59:30	17066.97	-7002.766	-14259.689
2013-06-13 11:59:30	17064.714	-6999.61	-14260.083
2013-06-14 11:59:30	17062.311	-7002.356	-14260.348
2013-06-15 11:59:30	17063.582	-7003.532	-14258.138
2013-06-16 11:59:30	17066.145	-7002.369	-14260.837
2013-06-17 11:59:30	17064.947	-7002.26	-14260.269
2013-06-18 11:59:30	17064.337	-7002.809	-14260.123
2013-06-19 11:59:30	17062.641	-7004.965	-14258.562
2013-06-20 11:59:30	17060.635	-7006.133	-14260.722
2013-06-21 11:59:30	17063.52	-7005.763	-14261.148
2013-06-22 11:59:30	17063.289	-6999.388	-14261.525
2013-06-23 11:59:30	17061.926	-7008.81	-14259.96
2013-06-24 11:59:30	17057.431	-7003.61	-14260.794
2013-06-25 11:59:30	17059.751	-6999.406	-14257.792
2013-06-26 11:59:30	17063.008	-7001.847	-14261.056
2013-06-27 11:59:30	17061.611	-7006.11	-14261.056
2013-06-28 11:59:30	17060.331	-7004.901	-14266.176
2013-06-29 11:59:30	17067.099	-7006.876	-14262.087
2013-06-30 11:59:30	17063.349	-7002.108	-14264.282
2013-07-01 11:59:30	17059.438	-7005.809	-14261.944
2013-07-02 11:59:30	17055.226	-7002.532	-14262.594
2013-07-03 11:59:30	17058.324	-7004.346	-14262.872
2013-07-04 11:59:30	17057.969	-7002.188	-14264.748
2013-07-05 11:59:30	17061.914	-7005.609	-14266.86
2013-07-06 11:59:30	17072.075	-7005.45	-14269.051
2013-07-07 11:59:30	17061.641	-7002.075	-14264.042
2013-07-08 11:59:30	17057.251	-7003.872	-14263.302
2013-07-09 11:59:30	17057.955	-7002.107	-14266.664
2013-07-10 11:59:30	17055.814	-7005.74	-14265.682
2013-07-11 11:59:30	17059.44	-7001.959	-14266.615
2013-07-12 11:59:30	17054.429	-7005.63	-14266.127
2013-07-13 11:59:30	17047.264	-7003.82	-14265.48
2013-07-14 11:59:30	17057.953	-6999.606	-14267.607
2013-07-15 11:59:30	17061.368	-7002.973	-14267.473
2013-07-16 11:59:30	17053.309	-7001.648	-14268.721
2013-07-17 11:59:30	17057.444	-7002.005	-14268.787
2013-07-18 11:59:30	17055.474	-7004.721	-14268.103
2013-07-19 11:59:30	17054.372	-7004.693	-14268.772
2013-07-20 11:59:30	17052.692	-7002.917	-14268.48
2013-07-21 11:59:30	17054.138	-7002.182	-14270.698
2013-07-22 11:59:30	17053.231	-7001.704	-14272.304
2013-07-23 11:59:30	17055.685	-7003.834	-14269.56
2013-07-24 11:59:30	17056.77	-7000.743	-14273.124
2013-07-25 11:59:30	17056.4	-7004.838	-14274.203
2013-07-26 11:59:30	17053.455	-7004.399	-14275.666
2013-07-27 11:59:30	17051.666	-6998.646	-14269.798
2013-07-28 11:59:30	17049.892	-7003.174	-14273.354
2013-07-29 11:59:30	17050.159	-7004.035	-14273.14
2013-07-30 11:59:30	17050.881	-7005.63	-14268.44
2013-07-31 11:59:30	17056.376	-7003.736	-14274.471
2013-08-01 11:59:30	17051.719	-7000.672	-14272.56
2013-08-02 11:59:30	17053.456	-7004.856	-14271.971
2013-08-03 11:59:30	17048.378	-7000.633	-14269.569
2013-08-04 11:59:30	17050.054	-7002.654	-14273.964
2013-08-05 11:59:30	17053.647	-7001.787	-14271.909
2013-08-06 11:59:30	17049.085	-7003.4	-14275.948
2013-08-07 11:59:30	17045.821	-7003.62	-14270.262
2013-08-08 11:59:30	17049.128	-7003.601	-14272.778
2013-08-09 11:59:30	17053.702	-7000.53	-14273.889
2013-08-10 11:59:30	17053.188	-7004.216	-14273.174
2013-08-11 11:59:30	17052.488	-7003.157	-14276.569
2013-08-12 11:59:30	17052.683	-7002.671	-14275.971
2013-08-13 11:59:30	17050.992	-7005.444	-14275.385
2013-08-14 11:59:30	17048.616	-7005.066	-14275.667
2013-08-15 11:59:30	17055.029	-7003.011	-14280.071
2013-08-16 11:59:30	17050.625	-7006.122	-14280.016
2013-08-17 11:59:30	17048.701	-7001.571	-14275.304
2013-08-18 11:59:30	17049.095	-7001.812	-14278.279
2013-08-19 11:59:30	17054.975	-7006.08	-14278.838
2013-08-20 11:59:30	17055.897	-7001.286	-14275.583
2013-08-21 11:59:30	17052.729	-7004.084	-14281.425
2013-08-22 11:59:30	17042.261	-7007.559	-14276.202
2013-08-23 11:59:30	17049.503	-7004.831	-14279.015
2013-08-24 11:59:30	17050.273	-7006.723	-14280.663
2013-08-25 11:59:30	17048.346	-7005.452	-14279.227
2013-08-26 11:59:30	17049.496	-7007.26	-14278.291
2013-08-27 11:59:30	17044.308	-7002.633	-14283.615
2013-08-28 11:59:30	17045.994	-7001.451	-14278.825
2013-08-29 11:59:30	17048.764	-7001.948	-14280.068
2013-08-30 11:59:30	17050.18	-7003.39	-14283.457
2013-08-31 11:59:30	17051.809	-7003.58	-14281.798
2013-09-01 11:59:30	17046.333	-7004.202	-14285.311
2013-09-02 11:59:30	17052.192	-7002.399	-14283.983
2013-09-03 11:59:30	17049.493	-7003.403	-14279.562
2013-09-04 11:59:30	17047.071	-7004.082	-14281.717
2013-09-05 11:59:30	17045.891	-7001.604	-14281.605
2013-09-06 11:59:30	17044.467	-7002.598	-14282.975
2013-09-07 11:59:30	17048.387	-7005.345	-14282.763
2013-09-08 11:59:30	17047.196	-7007.625	-14287.175
2013-09-09 11:59:30	17052.781	-7003.132	-14286.95
2013-09-10 11:59:30	17049.881	-7005.735	-14282.798
2013-09-11 11:59:30	17049.185	-7002.819	-14285.31
2013-09-12 11:59:30	17046.749	-7003.616	-14286.219
2013-09-13 11:59:30	17045.669	-7002.405	-14285.43
2013-09-14 11:59:30	17045.453	-7001.302	-14284.485
2013-09-15 11:59:30	17051.838	-7003.247	-14281.784
2013-09-16 11:59:30	17046.268	-7001.4	-14285.511
2013-09-17 11:59:30	17048.392	-7001.523	-14285.946
2013-09-18 11:59:30	17045.875	-7004.315	-14281.886
2013-09-19 11:59:30	17048.834	-6999.313	-14284.96
2013-09-20 11:59:30	17044.293	-7002.191	-14283.437
2013-09-21 11:59:30	17045.249	-7003.762	-14287.148
2013-09-22 11:59:30	17051.465	-7007.262	-14289.429
2013-09-23 11:59:30	17045.715	-7003.445	-14284.214
2013-09-24 11:59:30	17054.267	-6999.28	-14283.657
2013-09-25 11:59:30	17048.011	-7001.9	-14284.861
2013-09-26 11:59:30	17043.657	-7007.452	-14286.765
2013-09-27 11:59:30	17047.123	-7004.943	-14289.577
2013-09-28 11:59:30	17043.337	-7006.491	-14286.235
2013-09-29 11:59:30	17042.769	-6999.724	-14284.114
2013-09-30 11:59:30	17046.538	-7000.471	-14284.073
2013-10-01 11:59:30	17050.145	-7002.522	-14284.28
2013-10-02 11:59:30	17042.71	-7005.493	-14290.282
2013-10-03 11:59:30	17042.1	-7004.186	-14289.145
2013-10-04 11:59:30	17044.127	-7002.289	-14291.107
2013-10-05 11:59:30	17042.375	-7007.076	-14290.151
2013-10-06 11:59:30	17043.049	-7001.933	-14285.969
2013-10-07 11:59:30	17046.998	-7002.745	-14287.674
2013-10-08 11:59:30	17048.136	-6997.087	-14288.803
2013-10-09 11:59:30	17045.348	-7007.538	-14288.989
2013-10-10 11:59:30	17042.966	-7002.198	-14289.517
2013-10-11 11:59:30	17040.483	-7007.436	-14288.378
2013-10-12 11:59:30	17044.145	-7003.457	-14287.041
2013-10-13 11:59:30	17044.958	-7001.186	-14286.078
2013-10-14 11:59:30	17043.193	-7003.02	-14291.741
2013-10-15 11:59:30	17044.003	-7007.265	-14288.529
2013-10-16 11:59:30	17038.568	-7004.906	-14291.719
2013-10-17 11:59:30	17043.596	-7008.145	-14291.164
2013-10-18 11:59:30	17043.715	-7007.053	-14292.481
2013-10-19 11:59:30	17046.216	-7006.556	-14289.775
2013-10-20 11:59:30	17045.022	-7006.198	-14293.999
2013-10-21 11:59:30	17044.723	-7006.438	-14296.503
2013-10-22 11:59:30	17048.091	-7005.918	-14295.647
2013-10-23 11:59:30	17043.242	-7002.217	-14292.739
2013-10-24 11:59:30	17038.137	-7004.033	-14294.92
2013-10-25 11:59:30	17041.919	-7006.065	-14289.004
2013-10-26 11:59:30	17041.531	-7003.668	-14293.909
2013-10-27 11:59:30	17040.483	-7006.61	-14296.965
2013-10-28 11:59:30	17039.776	-7011.464	-14299.263
2013-10-29 11:59:30	17039.702	-7000.368	-14295.223
2013-10-30 11:59:30	17039.744	-7005.205	-14301.123
2013-10-31 11:59:30	17042.529	-7000.96	-14296.013
2013-11-01 11:59:30	17041.159	-7008.806	-14299.76
2013-11-02 11:59:30	17040.563	-7002.77	-14296.063
2013-11-03 11:59:30	17033.168	-7004.667	-14296.562
2013-11-04 11:59:30	17032.749	-7008.501	-14301.595
